user_name,twitter_id,party_name,state,office_title,account_type,first_name,middle_name,last_name,suffix,status,collecting,showing,bioguide_id,gender,fec_candidate_id,district,branch
RepJoshHarder,1080851152151953410,Democrat,CA,House Representative,official,Josh,,Harder,,1,true,true,H001090,M,H8CA10126,10,H
RepHoulahan,1052896620797460481,Democrat,PA,House Representative,official,Chrissy,,Houlahan,,1,true,true,H001085,F,H8PA06087,06,H
RepMarkGreen,1080477288955826176,Republican,TN,House Representative,official,Mark,,Green,,1,true,true,G000590,M,H8TN07076,07,H
RepSylviaGarcia,1080587263132733442,Democrat,TX,House Representative,official,Sylvia,,Garcia,,1,true,true,G000587,F,H8TX29052,29,H
RepRussFulcher,1078741899572240384,Republican,ID,House Representative,official,Russ,,Fulcher,,1,true,true,F000469,M,H8ID01124,01,H
RepFletcher,1075904377221722113,Democrat,TX,House Representative,official,Lizzie,,Fletcher,,1,true,true,F000468,F,H8TX07140,07,H
RepEscobar,1075517806551154689,Democrat,TX,House Representative,official,Veronica,,Escobar,,1,true,true,E000299,F,H8TX16109,16,H
RepJasonCrow,1080191866509901826,Democrat,CO,House Representative,official,Jason,,Crow,,1,true,true,C001121,M,H8CO06229,06,H
RepDanCrenshaw,1080894931311431682,Republican,TX,House Representative,official,Dan,,Crenshaw,,1,true,true,C001120,M,H8TX02166,02,H
RepAngieCraig,1080222360643485698,Democrat,MN,House Representative,official,Angie,,Craig,,1,true,true,C001119,F,H6MN02131,02,H
RepTimBurchett,1028854804087492613,Republican,TN,House Representative,official,Tim,,Burchett,,1,true,true,B001309,M,H8TN02119,02,H
RepCindyAxne,1080865917377097728,Democrat,IA,House Representative,official,Cindy,,Axne,,1,true,true,A000378,F,H8IA03124,03,H
RepArmstrongND,1080515866255593472,Republican,ND,House Representative,official,Kelly,,Armstrong,,1,true,true,A000377,M,H8ND00096,01,H
RepKimSchrier,1080462532815532032,Democrat,WA,House Representative,official,Kim,,Schrier,,1,true,true,S001216,F,H8WA08189,08,H
RepWexton,1017819745880543238,Democrat,VA,House Representative,official,Jennifer,,Wexton,,1,true,true,W000825,F,H8VA10106,10,H
RepBryanSteil,1075205691621720064,Republican,WI,House Representative,official,Bryan,,Steil,,1,true,true,S001213,M,H8WI01156,01,H
RepJoeMorelle,1064595993222615040,Democrat,NY,House Representative,official,Joe,,Morelle,,1,true,true,M001206,M,H8NY25105,25,H
RepDebHaaland,1080695666760929280,Democrat,NM,House Representative,official,Deb,,Haaland,,1,true,true,H001080,F,H8NM01331,01,H
RepDavids,1080516116395499522,Democrat,KS,House Representative,official,Sharice,,Davids,,1,true,true,D000629,F,H8KS03155,03,H
RepSusanWild,1069636653353000962,Democrat,PA,House Representative,official,Susan,,Wild,,1,true,true,W000826,F,H8PA15229,07,H
RepSpanberger,1078771401497161728,Democrat,VA,House Representative,official,Abigail,,Spanberger,,1,true,true,S001209,F,H8VA07094,07,H
RepJoeNeguse,1078749802765139968,Democrat,CO,House Representative,official,Joe,,Neguse,,1,true,true,N000191,M,H8CO02178,02,H
RepMikeLevin,1072134139560620033,Democrat,CA,House Representative,official,Mike,,Levin,,1,true,true,L000593,M,H8CA49058,49,H
repkevinhern,1067818539179024386,Republican,OK,House Representative,official,Kevin,,Hern,,1,true,true,H001082,M,H8OK01157,01,H
repdelgado,1080485692298444800,Democrat,NY,House Representative,official,Antonio,,Delgado,,1,true,true,D000630,M,H8NY19181,19,H
RepBenCline,1072158357237174272,Republican,VA,House Representative,official,Ben,,Cline,,1,true,true,C001118,M,H8VA06104,06,H
RepColinAllred,1078355119920562176,Democrat,TX,House Representative,official,Colin,,Allred,,1,true,true,A000376,M,H8TX32098,32,H
gillibrandny,899978622416695297,Democrat,NY,Senator,official,Kirsten,,Gillibrand,,1,true,true,G000555,F,S0NY00410,81,S
RepDLesko,996094929733652481,Republican,AZ,House Representative,official,Debbie,,Lesko,,1,true,true,L000589,F,H8AZ08158,08,H
RepCloudTX,1039879658400112640,Republican,TX,House Representative,official,Michael,,Cloud,,1,true,true,C001115,M,H8TX27049,27,H
RepBalderson,1037341536592310272,Republican,OH,House Representative,official,Troy,,Balderson,,1,true,true,B001306,M,H8OH12180,12,H
GovStitt,865210877678686208,Republican,OK,Governor,campaign,Kevin,,Stitt,,1,true,true,,M,,,
KateBrownForOR,415117361,Democrat,OR,Governor,campaign,Kate,,Brown,,1,true,true,,F,,,
OregonGovBrown,3023272478,Democrat,OR,Governor,official,Kate,,Brown,,1,true,true,,F,,,
PhilScott4VT,3528685397,Republican,VT,Gubernatorial Candidate,campaign,Phil,,Scott,,1,true,true,,M,,,
GovPhilScott,545107258,Republican,VT,Governor,official,Phil,,Scott,,1,true,true,,M,,,
JohnRoseforTN,894940941039144962,Republican,TN,House Candidate,campaign,John,,Rose,,1,true,true,R000612,M,H8TN06094,06,H
timburchett,353890966,Republican,TN,House Candidate,campaign,Tim,,Burchett,,1,true,true,B001309,M,H8TN02119,02,H
votemorelle,977247448820305920,Democrat,NY,House Candidate,campaign,Joe,,Morelle,,1,true,true,M001206,M,H8NY25105,25,H
VanDrewForNJ,935756923806343168,Republican,NJ,House Candidate,campaign,Jeff,,Van Drew,,1,true,true,V000133,M,H8NJ02166,02,H
NewDayForNJ,958408514807967751,Republican,NJ,Senate Candidate,campaign,Tricia,,Flanagan,,1,true,true,,F,H2NJ03233,3,H
PeteStauber,883069589722198018,Republican,MN,House Candidate,campaign,Pete,,Stauber,,1,true,true,S001212,M,H8MN08043,08,H
EdCaseHawaii,21737536,Democrat,HI,House Candidate,campaign,Ed,,Case,,1,true,true,C001055,M,H8HI01234,01,H
MaElviraSalazar,40282700,Republican,FL,House Candidate,campaign,Maria,Elvira,Salazar,,1,true,true,S000168,F,H8FL27185,27,H
gregsteube,21924842,Republican,FL,House Candidate,campaign,Greg,,Steube,,1,true,true,S001214,M,H8FL17053,17,H
michaelgwaltz,833673914,Republican,FL,House Candidate,campaign,Mike,,Waltz,,1,true,true,W000823,M,H8FL06148,06,H
JahanaHayesCT,991721030631780354,Democrat,CT,House Candidate,campaign,Jahana,,Hayes,,1,true,true,H001081,F,H8CT05245,05,H
gregstantonaz,218292287,Democrat,AZ,House Candidate,campaign,Greg,,Stanton,,1,true,true,S001211,M,H8AZ09040,09,H
IlhanMN,783792992,Democrat,MN,House Candidate,campaign,Ilhan,,Omar,,1,true,true,O000173,F,H8MN05239,05,H
ElectLong,906007284374835200,Democrat,WA,House Candidate,campaign,Carolyn,,Long,,1,true,true,,F,H8WA03198,03,H
NedLamont,24972208,Democrat,CT,Gubernatorial Candidate,campaign,Ned,,Lamont,,1,true,true,,M,,,
VanTaylorTX,21826591,Republican,TX,House Candidate,campaign,Van,,Taylor,,1,true,true,T000479,M,H8TX03123,03,H
GovWhitmer,102071743,Democrat,MI,Gubernatorial Candidate,campaign,Gretchen,,Whitmer,,1,true,true,,F,,,
Armstrong_ND,964996994623311874,Republican,ND,House Candidate,campaign,Kelly,,Armstrong,,1,true,true,A000377,M,H8ND00096,01,H
Cline4Virginia,40264497,Republican,VA,House Candidate,campaign,Ben,,Cline,,1,true,true,C001118,M,H8VA06104,06,H
HarleyRouda,27789237,Democrat,CA,House Candidate,campaign,Harley,,Rouda,,1,true,true,R000616,M,H8CA48035,48,H
katieporteroc,617266600,Democrat,CA,House Candidate,campaign,Katie,,Porter,,1,true,true,P000618,F,H8CA45130,45,H
YoungKimCA,2355919591,Republican,CA,House Candidate,campaign,Young,,Kim,,1,true,true,K000397,F,H8CA39240,39,H
Yvette4congress,898787903609765890,Republican,NM,House Candidate,campaign,Yvette,,Herrell,,1,true,true,H001084,F,H8NM02156,02,H
xochnm,427872569,Democrat,NM,House Candidate,campaign,Xochitl,Torres,Small,,1,true,true,,F,H8NM02248,02,H
DebHaalandNM,286476728,Democrat,NM,House Candidate,campaign,Deb,,Haaland,,1,true,true,H001080,F,H8NM01331,01,H
MikieSherrill,1577754348,Democrat,NJ,House Candidate,campaign,Mikie,,Sherrill,,1,true,true,S001207,F,H8NJ11142,11,H
WVGovernor,607332953,Republican,WV,Governor,official,Jim,,Justice,,1,true,true,,M,,,
JimJusticeWV,3167789983,Republican,WV,Governor,campaign,Jim,,Justice,,1,true,true,,M,,,
ElaineLuriaVA,950111395378597888,Democrat,VA,House Candidate,campaign,Elaine,,Luria,,1,true,true,L000591,F,H8VA02111,02,H
BrianKempGA,47437206,Republican,GA,Gubernatorial Candidate,campaign,Brian,,Kemp,,1,true,true,,M,,,
staceyabrams,216065430,Democrat,GA,Gubernatorial Candidate,campaign,Stacey,,Abrams,,1,true,true,,F,,,
andrewcuomo,2513761008,Democrat,NY,Governor,campaign,Andrew,,Cuomo,,1,true,true,,M,,,
MichaelJCloud,23725826,Republican,TX,House Candidate,campaign,Michael,,Cloud,,1,true,true,C001115,M,H8TX27049,27,H
chiproytx,1257667158,Republican,TX,House Candidate,campaign,Chip,,Roy,,1,true,true,R000614,M,H8TX21307,21,H
Lizzie4Congress,857009033882083329,Democrat,TX,House Candidate,campaign,Lizzie,Pannill,Fletcher,,1,true,true,F000468,F,H8TX07140,07,H
DanCrenshawTX,930552552302792705,Republican,TX,House Candidate,campaign,Dan,,Crenshaw,,1,true,true,C001120,M,H8TX02166,02,H
Tiffany_Shedd,871768526620700673,Republican,AZ,State Candidate,campaign,Tiffany,,Shedd,,1,true,true,,F,,,
GuestCongress,953749679166156800,Republican,MS,House Candidate,campaign,Michael,,Guest,,1,true,true,G000591,M,H8MS03125,03,H
AngieCraigMN,411861905,Democrat,MN,House Candidate,campaign,Angie,,Craig,,1,true,true,C001119,F,H6MN02131,02,H
RashidaTlaib,435331179,Democrat,MI,House Candidate,campaign,Rashida,,Tlaib,,1,true,true,T000481,F,H8MI13250,13,H
braun4indiana,1861019372,Republican,IN,Senate Candidate,campaign,Mike,,Braun,,1,true,true,B001310,M,S8IN00171,,S
Andy_Levin,21061366,Democrat,MI,House Candidate,campaign,Andy,,Levin,,1,true,true,L000592,M,H8MI09118,09,H
AyannaPressley,31013444,Democrat,MA,House Candidate,campaign,Ayanna,,Pressley,,1,true,true,P000617,F,H8MA07032,07,H
SecPompeo,988573326376427520,Republican,DC,,official,Mike,,Pompeo,,1,true,true,,M,,,
RonEstesKS,722555010588872705,Republican,KS,House Candidate,campaign,Ron,,Estes,,1,true,true,E000298,M,H8KS04112,04,H
sharicedavids,950952511556538368,Democrat,KS,House Candidate,campaign,Sharice,,Davids,,1,true,true,D000629,F,H8KS03155,03,H
GregPenceIN,890038958104735744,Republican,IN,House Candidate,campaign,Greg,,Pence,,1,true,true,P000615,M,H8IN06129,06,H
ElectJimBaird,123563657,Republican,IN,House Candidate,campaign,Jim,,Baird,,1,true,true,B001307,M,H8IN04199,04,H
LaurenUnderwood,872156132688711681,Democrat,IL,House Candidate,campaign,Lauren,,Underwood,,1,true,true,U000040,F,H8IL14174,14,H
ChuyForCongress,2847603597,Democrat,IL,House Candidate,campaign,Jesus,Chuy,Garcia,,1,true,true,G000586,M,H8IL04134,04,H
JBPritzker,45550693,Democrat,IL,Gubernatorial Candidate,campaign,J,B,Pritzker,"",1,true,true,,M,"",00,""
JoeNeguse,1542372750,Democrat,CO,House Candidate,campaign,Joe,,Neguse,,1,true,true,N000191,M,H8CO02178,02,H
SenHydeSmith,983348251972816896,Republican,MS,Senator,official,Cindy,,Hyde-Smith,,1,true,true,H001079,F,S8MS00261,99,S
VoteTimmons,958510641228275712,Republican,SC,House Candidate,campaign,William,"",Timmons,"",1,true,true,,M,H8SC04250,04,H
karringtonsc,25375137,Republican,SC,House Candidate,campaign,Katie,,Arrington,,1,true,true,,F,H8SC01124,01,H
Meuser4Congress,903354645623566340,Republican,PA,House Candidate,campaign,Dan,,Meuser,,1,true,true,M001204,M,H8PA10147,09,H
wildforcongress,533324996,Democrat,PA,House Candidate,campaign,Susan,Ellis,Wild,,1,true,true,W000826,F,H8PA15229,07,H
marygayscanlon,961312723035394048,Democrat,PA,House Candidate,campaign,Mary Gay,,Scanlon,,1,true,true,S001205,F,H8PA07200,05,H
anthonygonzalez,900025544032624640,Republican,OH,House Candidate,campaign,Anthony,,Gonzalez,,1,true,true,G000588,M,H8OH16124,16,H
cindyhydesmith,262192574,Republican,MS,Senate Candidate,campaign,Cindy,,Hyde-Smith,,1,true,true,H001079,F,S8MS00261,99,S
Troy_Balderson,603083228,Republican,OH,House Candidate,campaign,Troy,,Balderson,,1,true,true,B001306,M,H8OH12180,12,H
hiral4congress,887363635692969984,Democrat,AZ,House Candidate,campaign,Hiral,,Tipirneni,,1,true,true,,F,H8AZ08083,06,H
DebbieLesko,34715823,Republican,AZ,House Candidate,campaign,Debbie,,Lesko,,1,true,true,L000589,F,H8AZ08158,08,H
Romney4Utah,956676183873081344,Republican,UT,Senate Candidate,campaign,Mitt,,Romney,,1,true,true,R000615,M,S8UT00176,00,S
JanetMillsforME,884476034506248194,Democrat,ME,Gubernatorial Candidate,campaign,Janet,,Mills,,1,true,true,,F,,,
CurtisUT,26057209,Republican,UT,House Representative,campaign,John,,Curtis,,1,true,true,C001114,M,H8UT03238,03,H
RepJohnCurtis,931614483050414080,Republican,UT,House Representative,official,John,,Curtis,,1,true,true,C001114,M,H8UT03238,03,H
SenTinaSmith,941000686275387392,Democrat,MN,Senator,official,Tina,,Smith,,1,true,true,S001203,F,S8MN00578,99,S
TinaSmithMN,47724293,Democrat,MN,Senator,campaign,Tina,,Smith,,1,true,true,S001203,F,S8MN00578,99,S
CarolMillerWV,841994444,Republican,WV,House Candidate,campaign,Carol,,Miller,,1,true,true,M001205,F,H8WV03097,01,H
EricGreitens,24004390,Republican,MO,Senate Candidate,campaign,Eric,,Greitens,,1,true,true,,M,S2MO00536,,S
Vote_Davidson,4624539143,Republican,OH,House Candidate,campaign,Warren,"",Davidson,"",1,true,true,D000626,M,H6OH08315,08,H
vgescobar,38960144,Democrat,TX,House Candidate,campaign,Veronica,"",Escobar,"",1,true,true,E000299,F,H8TX16109,16,H
SusieLeeNV,602919981,Democrat,NV,House Candidate,campaign,Susie,"",Lee,"",1,true,true,L000590,F,H8NV03200,03,H
SpanbergerVA07,882958562296819714,Democrat,VA,House Candidate,campaign,Abigail,"",Spanberger,"",1,true,true,S001209,F,H8VA07094,07,H
sjl4hrc,4002888226,Democrat,TX,House Candidate,campaign,Sheila,Jackson,Lee,"",1,true,true,J000032,F,H4TX18054,18,H
SeanCasten,66804351,Democrat,IL,House Candidate,campaign,Sean,,Casten,,1,true,true,C001117,M,H8IL06139,06,H
SaraJacobsCA,1656913327,Democrat,CA,House Candidate,campaign,Sara,"",Jacobs,"",1,true,true,J000305,F,H0CA53115,53,H
RoKhanna,771152516,Democrat,CA,House Candidate,campaign,Ro,"",Khanna,"",1,true,true,K000389,M,H4CA12055,17,H
reschenthaler,477223342,Republican,PA,House Candidate,campaign,Guy,"",Reschenthaler,"",1,true,true,R000610,M,H8PA18199,14,H
ReElectNydia,721127537674489856,Democrat,NY,House Candidate,campaign,Nydia,M,Velazquez,"",1,true,true,V000081,F,H2NY00010,07,H
AOC,138203134,Democrat,NY,House Candidate,campaign,Alexandria,,Ocasio-Cortez,"",1,true,true,O000172,F,H8NY15148,14,H
MikeLevin,14573926,Democrat,CA,House Candidate,campaign,Mike,"",Levin,"",1,true,true,L000593,M,H8CA49058,49,H
MaxRose4NY,892491627088011264,Democrat,NY,House Candidate,campaign,Max,"",Rose,"",1,true,true,,M,H8NY11113,11,H
MaxineWaters,3166120541,Democrat,CA,House Candidate,campaign,Maxine,"",Waters,"",1,true,true,W000187,F,H4CA23011,43,H
Marie4Congress,1270426374,Democrat,IL,House Candidate,campaign,Marie,"",Newman,"",1,true,true,N000192,F,H8IL03102,03,H
Malinowski,811239440916054016,Democrat,NJ,House Candidate,campaign,Tom,"",Malinowski,"",1,true,true,M001203,M,H8NJ07223,07,H
LouieGohmertTX1,4827594804,Republican,TX,House Candidate,campaign,Louie,"",Gohmert,"",1,true,true,G000552,M,H4TX04039,01,H
latrahan,17780920,Democrat,MA,House Candidate,campaign,Lori,"",Trahan,"",1,true,true,T000482,F,H8MA03106,03,H
KathyCastorFL,756123897783808000,Democrat,FL,House Candidate,campaign,Kathy,"",Castor,"",1,true,true,C001066,F,H6FL11126,14,H
JoeCunninghamSC,826589191412862976,Democrat,SC,Senate Candidate,campaign,Joe,,Cunningham,,1,true,true,,M,,,
JerryNadler,408816873,Democrat,NY,House Candidate,campaign,Jerry,"",Nadler,"",1,true,true,N000002,M,H2NY17071,10,H
JenniferWexton,2212905492,Democrat,VA,House Candidate,campaign,Jennifer,"",Wexton,"",1,true,true,W000825,F,H8VA10106,10,H
JasonCrowCO,851477335052140544,Democrat,CO,House Candidate,campaign,Jason,,Crow,,1,true,true,C001121,M,H8CO06229,06,H
HoulahanForPa,847098017274613761,Democrat,PA,House Candidate,campaign,Chrissy,"",Houlahan,"",1,true,true,H001085,F,H8PA06087,06,H
HaleyLive,391445643,Democrat,MI,House Candidate,campaign,Haley,,Stevens,,1,true,true,S001215,F,H8MI11254,11,H
golden4congress,900516768032202752,Democrat,ME,House Candidate,campaign,Jared,,Golden,,1,true,true,G000592,M,H8ME02185,02,H
ElissaSlotkin,860547911268139008,Democrat,MI,House Candidate,campaign,Elissa,,Slotkin,,1,true,true,S001208,F,H8MI08102,08,H
DarinLaHoodIL,3107996233,Republican,IL,House Candidate,campaign,Darin,"",LaHood,"",1,true,true,L000585,F,H6IL18088,18,H
DrMarkGreen4TN,93412074,Republican,TN,House Candidate,campaign,Mark,"",Green,"",1,true,true,G000590,M,H8TN07076,07,H
DrKimSchrier,862393019173003264,Democrat,WA,House Candidate,campaign,Kim,"",Schrier,"",1,true,true,S001216,F,H8WA08189,08,H
DelgadoforNY,829061809135030272,Democrat,NY,House Candidate,campaign,Antonio,"",Delgado,"",1,true,true,D000630,M,H8NY19181,19,H
deanbphillips,39894447,Democrat,MN,House Candidate,campaign,Dean,,Phillips,,1,true,true,P000616,M,H8MN03143,03,H
davidjtrone,4851790919,Democrat,MD,House Candidate,campaign,David,"",Trone,"",1,true,true,T000483,M,H6MD08549,06,H
CoriBush,4696552878,Democrat,MO,House Candidate,campaign,Cori,,Bush,,1,true,true,B001224,F,H8MO01143,01,H
ConorLambPA,855240223432769538,Democrat,PA,House Candidate,campaign,Conor,"",Lamb,"",1,true,true,L000588,M,H8PA18181,17,H
ColinAllredTX,346964561,Democrat,TX,House Candidate,campaign,Colin,"",Allred,"",1,true,true,A000376,M,H8TX32098,32,H
ChrisPappasNH,574799823,Democrat,NH,House Candidate,campaign,Chris,"",Pappas,"",1,true,true,P000614,M,H8NH01210,01,H
Carolyn4GA7,881222783170228224,Democrat,GA,House Candidate,campaign,Carolyn,,Bourdeaux,,1,true,true,B001312,F,H8GA07201,07,H
Buddy_Carter,295712099,Republican,GA,House Candidate,campaign,Buddy,"",Carter,"",1,true,true,C001103,M,H4GA01039,01,H
BradSherman4SFV,494291143,Democrat,CA,House Candidate,campaign,Brad,"",Sherman,"",1,true,true,S000344,M,H6CA24113,30,H
Axne4Congress,867495243482058755,Democrat,IA,House Candidate,campaign,Cindy,"",Axne,"",1,true,true,A000378,F,H8IA03124,03,H
arunamiller,172344569,Democrat,MD,House Candidate,campaign,Aruna,,Miller,,1,true,true,,F,H8MD06143,06,H
AndyKimNJ,24215154,Democrat,NJ,House Candidate,campaign,Andy,"",Kim,"",1,true,true,K000394,M,H8NJ03206,03,H
AdamSchiff,133028836,Democrat,CA,House Candidate,campaign,Adam,"",Schiff,"",1,true,true,S001150,M,H0CA27085,28,H
Abby4Iowa,1262017122,Democrat,IA,House Candidate,campaign,Abby,"",Finkenauer,"",1,true,true,F000467,F,S2IA00164,,S
AdamLaxalt,1170886272,Republican,NV,Senate Candidate,campaign,Adam,"",Laxalt,"",1,true,true,,M,S2NV00324,00,S
JimRenacci,2337241560,Republican,OH,Gubernatorial Candidate,campaign,Jim,"",Renacci,"",1,true,true,,M,S8OH00102,,S
DougJones,239548513,Democrat,AL,Senate Candidate,campaign,Doug,,Jones,,1,true,true,,M,S0AL00156,00,S
MattForMontana,1376252790,Republican,MT,House Candidate,campaign,Matt,,Rosendale,,1,true,true,R000103,M,H4MT00050,00,H
HawleyMO,2352629311,Republican,MO,Senate Candidate,campaign,Josh,,Hawley,,1,true,true,H001089,M,S8MO00160,00,S
WaysandMeansGOP,12788332,Republican,DC,Congressional committee,official,Ways and Means,,Committee,,1,true,true,,U,,,
HouseVetAffairs,282093902,Republican,DC,Congressional committee,official,House Vet Affairs,,Committee,,1,true,true,,U,,,
TransportGOP,35829796,Republican,DC,Congressional committee,official,T&I,,Committee,,1,true,true,,U,,,
housesciencegop,23103488,Republican,DC,Congressional committee,official,House Science,,Committee,,1,true,true,,U,,,
GOPoversight,22508473,Republican,DC,Congressional committee,official,Oversight,,Committee,,1,true,true,,U,,,
